"","age","sex","race","country","education","relationship","internet_freq","internet_freq_everyday","gender_male","education_tertiary","relationship_yes","country_ke","country_za","country_ng","completition_minute","total_attention","att_check01","att_check02","att_check03","attention_score","multiple_attempts","order_attempt","sex_educ_exp","attention","PE01","PE02","PE03","FC02","EE01","EE02","SI01","SI02","SI03","SI04","AT01","AT02","AT03","BIU01","BIU02","BII01","BII02","BII03","sexEd_pref","sexEd_acc"
"332",22,"Female","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Occasionally/Rarely",0,0,0,0,0,0,1,8.6,1,0,0,1,"1","1","1","No",0,4,4,4,4,5,4,3,3,3,4,4,4,3,5,5,5,5,5,"Mass Media (TV, Radio)","Neutral"
"333",21,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,0,0,1,10.5,1,0,0,1,"1","2","1","No",0,4,4,4,4,4,4,5,3,3,4,3,3,3,3,3,4,4,3,"Social media (Instagram)","Slightly acceptable"
"334",19,"Male","Black/African","Nigeria","< Tertiary","Not married: in a relationship ","Sometimes",0,1,0,1,0,0,1,7.1,3,1,1,1,"3","2","2","No",1,5,5,4,4,5,4,5,5,3,3,3,5,5,5,5,5,5,5,NA,"Neutral"
"335",23,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,0,0,1,10.4,2,1,0,1,"2","1","1","No",1,6,6,6,5,6,6,5,4,3,5,5,5,5,5,6,6,6,5,"Mass Media (TV, Radio)","Acceptable"
"336",20,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Sometimes",0,0,1,0,0,0,1,14,3,1,1,1,"3","2","1","Yes",1,7,6,7,7,6,5,5,4,5,5,5,6,5,7,7,7,7,7,"Social media (Facebook)","Perfectly Acceptable"
"337",21,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Sometimes",0,1,1,0,0,0,1,7.2,1,0,0,1,"1","2","1","Yes",0,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Social media (Twitter)","Neutral"
"338",23,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,0,0,1,17.7,0,0,0,0,"0","2","1","Yes",0,7,7,7,4,6,6,4,4,4,5,5,4,3,6,6,6,6,6,"Social media (Facebook)","Perfectly Acceptable"
"339",23,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Occasionally/Rarely",0,0,1,0,0,0,1,7.4,0,0,0,0,"0","2","2","No",0,7,6,5,7,6,6,1,1,1,1,1,1,2,6,7,6,4,5,"Social media (Facebook)","Perfectly Acceptable"
"340",19,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,0,0,1,10.2,3,1,1,1,"3","1","1","No",1,5,5,5,3,5,3,4,4,3,4,5,3,3,5,5,3,3,3,"A public dedicated website","Neutral"
"341",21,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,0,0,1,9.2,1,0,0,1,"1","3","1","Yes",0,6,7,5,5,5,5,3,3,3,3,3,3,3,5,5,4,5,4,"Social media (Facebook)","Perfectly Acceptable"
"342",19,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,0,0,1,9.7,3,1,1,1,"3","3","2","No",1,7,7,7,3,4,3,1,1,1,1,5,4,3,4,5,5,5,4,"Mass Media (TV, Radio)","Perfectly Acceptable"
"343",22,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,0,0,1,11.6,0,0,0,0,"0","1","1","No",0,7,7,6,5,4,5,5,5,5,5,5,5,5,7,4,7,5,7,"Social media (Facebook)","Perfectly Acceptable"
"344",18,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,0,0,1,9.1,1,0,0,1,"1","1","1","No",0,5,2,2,6,5,5,6,6,6,6,3,3,1,6,6,6,6,6,"Social media (Facebook)","Acceptable"
"345",18,"Male","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Sometimes",0,1,0,0,0,0,1,4.1,0,0,0,0,"0","2","1","Yes",0,2,3,1,1,5,6,1,3,4,4,3,3,4,5,3,4,6,2,"Social media (Facebook)","Slightly Unacceptable"
"346",19,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,0,0,1,9.7,3,1,1,1,"3","1","1","No",1,6,6,6,4,5,4,3,3,3,4,5,5,4,4,5,4,3,3,NA,"Neutral"
"347",18,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Sometimes",0,0,1,0,0,0,1,15.1,3,1,1,1,"3","2","1","No",1,4,4,5,3,5,5,3,3,4,5,5,5,5,5,5,5,5,5,"A public dedicated website","Acceptable"
"348",18,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Sometimes",0,1,1,0,0,0,1,15.6,3,1,1,1,"3","2","2","Yes",1,4,5,6,5,5,5,5,4,5,5,5,5,4,5,5,4,5,5,"Social media (Facebook)","Acceptable"
"349",22,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,0,0,1,7.5,1,0,0,1,"1","4","1","Yes",0,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Social media (Facebook)","Acceptable"
"350",19,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Sometimes",0,1,1,0,0,0,1,8.7,3,1,1,1,"3","4","2","No",1,5,5,5,3,5,4,4,4,4,4,5,5,4,3,4,4,4,5,"A public dedicated website","Acceptable"
"351",18,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,0,0,1,8.8,0,0,0,0,"0","4","3","No",0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,"Unacceptable"
"352",19,"Male","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Sometimes",0,1,0,0,0,0,1,16.2,3,1,1,1,"3","4","1","Yes",1,7,7,7,1,5,5,1,1,1,1,3,3,3,3,5,5,5,4,"Mass Media (TV, Radio)","Perfectly Acceptable"
"353",18,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,0,0,1,9.6,3,1,1,1,"3","4","2","No",1,5,6,6,3,3,4,5,5,4,5,5,5,5,5,6,7,7,7,"Social media (Whatsapp)","Acceptable"
"354",20,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,0,0,1,9.9,3,1,1,1,"3","4","3","Yes",1,6,5,6,5,6,6,5,5,5,5,5,5,5,5,6,6,6,6,"Mass Media (TV, Radio)","Slightly acceptable"
"355",18,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,0,0,1,9.7,3,1,1,1,"3","3","1","No",1,6,6,5,4,6,4,5,5,5,5,5,5,3,4,5,5,5,5,NA,"Acceptable"
"356",20,"Male","Black/African","South Africa","< Tertiary","Not married: in a relationship ","Everyday",1,1,0,1,0,1,0,18.4,3,1,1,1,"3","1","1","Yes",1,7,6,6,6,7,7,7,4,5,7,6,5,7,7,7,7,7,7,"Social media (Facebook)","Perfectly Acceptable"
"357",24,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,1,0,0,10.9,1,0,0,1,"1","1","1",NA,0,5,5,6,4,4,4,3,3,3,3,5,5,4,4,5,5,4,5,"A public dedicated website","Acceptable"
"358",22,"Male","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Everyday",1,1,0,1,1,0,0,11.8,3,1,1,1,"3","1","1","No",1,7,7,7,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6,"A public dedicated website","Perfectly Acceptable"
"359",24,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,11.4,3,1,1,1,"3","1","1","Yes",1,7,7,7,5,7,5,5,2,3,5,5,5,3,6,5,5,6,6,"Social media (Facebook)","Perfectly Acceptable"
"360",22,"Male","Black/African","Kenya","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,1,0,0,14,3,1,1,1,"3","1","1","Yes",1,6,5,5,5,5,5,3,4,3,3,5,5,5,5,5,5,5,5,"Social media (Facebook)","Perfectly Acceptable"
"361",22,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,6.3,0,0,0,0,"0","1","1","Yes",0,7,7,7,7,7,7,1,1,1,1,1,1,1,7,7,7,7,7,"Social media (Whatsapp)","Slightly acceptable"
"362",23,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,16.4,0,0,0,0,"0","1","1","No",0,5,5,7,6,7,5,2,3,3,5,3,5,5,5,5,5,5,5,"Social media (Facebook)","Perfectly Acceptable"
"363",21,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,13.9,0,0,0,0,"0","1","1","No",0,7,7,7,6,6,7,7,5,5,6,5,5,5,7,7,7,7,7,"Social media (Whatsapp)","Perfectly Acceptable"
"364",22,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,1,0,0,14.3,3,1,1,1,"3","1","1","No",1,7,7,7,6,7,7,4,4,3,3,7,7,5,5,5,5,5,4,NA,"Slightly acceptable"
"365",22,"Male","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Sometimes",0,1,1,0,1,0,0,19.6,2,1,0,1,"2","1","1","No",1,4,4,5,4,5,5,5,4,5,5,5,5,4,4,5,4,4,5,"Mass Media (TV, Radio)","Acceptable"
"366",21,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,15.4,3,1,1,1,"3","1","1","Yes",1,7,5,4,5,6,5,5,5,5,5,5,5,5,6,7,6,7,7,"Social media (Facebook)","Perfectly Acceptable"
"367",22,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Sometimes",0,0,1,0,1,0,0,15.9,1,0,0,1,"1","1","1","Yes",0,7,6,6,4,5,4,6,6,6,6,5,5,6,6,6,6,5,4,"Social media (Facebook)","Perfectly Acceptable"
"368",20,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,1,0,0,8.2,0,0,0,0,"0","1","1","No",0,3,4,4,5,5,4,3,3,3,5,5,3,3,4,4,3,4,4,"Mass Media (TV, Radio)","Slightly acceptable"
"369",23,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,11.9,3,1,1,1,"3","1","1","No",1,7,7,7,3,7,7,5,5,3,6,2,5,4,6,7,7,7,7,"Mass Media (TV, Radio)","Perfectly Acceptable"
"370",22,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,19.2,3,1,1,1,"3","1","1","Yes",1,7,6,5,5,6,4,4,4,4,7,5,5,6,6,6,5,6,6,"Mass Media (TV, Radio)","Acceptable"
"371",23,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,20.3,2,0,1,1,"2","1","1","Yes",1,7,7,7,5,7,5,5,5,5,5,5,3,5,5,5,5,5,5,"Mass Media (TV, Radio)","Perfectly Acceptable"
"372",20,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,1,0,0,12.2,3,1,1,1,"3","1","1","No",1,6,7,6,4,3,4,2,2,2,2,6,5,4,5,5,5,5,5,"Social media (Facebook)","Acceptable"
"373",19,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,1,0,0,22.1,3,1,1,1,"3","1","1","Yes",1,7,7,7,5,7,7,4,4,1,4,7,7,5,7,7,4,4,4,"Social media (Whatsapp)","Perfectly Acceptable"
"374",24,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,1,0,0,19.2,3,1,1,1,"3","1","1","No",1,5,5,5,4,5,5,4,5,4,5,5,5,5,5,5,5,5,5,"Social media (Facebook)","Acceptable"
"375",23,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,16.7,3,1,1,1,"3","1","1","Yes",1,7,7,7,7,7,6,6,7,7,7,7,6,7,7,7,7,7,7,"A public dedicated website","Slightly acceptable"
"376",19,"Male","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,1,0,0,19.8,2,1,0,1,"2","1","1","Yes",1,4,4,4,4,4,4,5,3,4,4,4,4,4,5,7,7,5,4,"Social media (Whatsapp)","Neutral"
"377",23,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,10.8,1,0,0,1,"1","1","1","Yes",0,6,5,5,6,5,5,4,4,4,4,3,3,2,7,7,7,7,7,"Social media (Facebook)","Acceptable"
"378",23,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,1,0,0,21.3,3,1,1,1,"3","1","1","No",1,6,6,6,2,5,4,5,4,4,5,5,5,5,5,5,5,4,5,"Social media (Whatsapp)","Acceptable"
"379",22,"Female","Black/African","Kenya","Tertiary/Higher","Married/Living with Partner","Everyday",1,0,1,1,1,0,0,10.6,3,1,1,1,"3","1","1","No",1,5,5,6,3,4,4,2,2,4,5,5,4,3,5,5,5,5,5,"Mass Media (TV, Radio)","Acceptable"
"380",20,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,1,0,0,16.9,0,0,0,0,"0","1","1","No",0,6,6,6,5,6,4,5,5,5,5,7,6,5,5,5,4,4,4,"Social media (Facebook)","Acceptable"
"381",18,"Female","Black/African","Kenya","< Tertiary","Not married: not in relationship","Everyday",1,0,0,0,1,0,0,10,3,1,1,1,"3","1","1","Yes",1,6,6,6,3,6,4,1,1,1,1,4,6,3,5,5,5,4,4,"Social media (Facebook)","Perfectly Acceptable"
"382",22,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,9.8,3,1,1,1,"3","1","1","Yes",1,6,5,6,5,6,6,2,5,3,1,4,4,3,5,6,6,6,6,"Social media (Facebook)","Acceptable"
"383",21,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,1,0,0,20.7,0,0,0,0,"0","1","1","Yes",0,6,5,5,5,5,6,4,4,3,5,5,2,4,6,6,6,5,5,"Social media (Facebook)","Acceptable"
"384",18,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,9.3,3,1,1,1,"3","1","1","Yes",1,5,5,5,5,5,5,4,3,3,3,5,3,3,4,5,5,5,5,"Social media (Whatsapp)","Slightly Unacceptable"
"385",24,"Female","Black/African","Kenya","< Tertiary","Married/Living with Partner","Everyday",1,0,0,1,1,0,0,12.2,2,0,1,1,"2","1","1","Yes",1,5,5,5,5,5,5,2,2,2,2,6,5,5,5,5,4,4,4,"Social media (Facebook)","Neutral"
"386",23,"Female","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Everyday",1,0,0,1,1,0,0,13.5,1,0,0,1,"1","1","1","No",0,5,7,7,5,5,5,5,5,4,3,5,5,3,5,5,5,5,5,"Social media (Whatsapp)","Acceptable"
"387",21,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,13,2,1,0,1,"2","1","1","Yes",1,7,6,6,7,7,7,5,5,5,5,2,2,2,7,7,7,7,7,"Mass Media (TV, Radio)","Acceptable"
"388",19,"Female","Black/African","Kenya","< Tertiary","Not married: not in relationship","Everyday",1,0,0,0,1,0,0,11.6,3,1,1,1,"3","1","1","Yes",1,6,6,6,4,6,6,2,6,6,7,6,6,6,6,7,7,7,7,"Social media (Facebook)","Acceptable"
"389",22,"Male","Black/African","Kenya","< Tertiary","Not married: not in relationship","Sometimes",0,1,0,0,1,0,0,18.4,0,0,0,0,"0","1","1","Yes",0,7,7,7,5,7,7,1,3,3,5,5,5,3,5,7,7,7,7,"Mass Media (TV, Radio)","Perfectly Acceptable"
"390",22,"Female","Black/African","Kenya","< Tertiary","Not married: not in relationship","Sometimes",0,0,0,0,1,0,0,19.4,3,1,1,1,"3","1","1","No",1,5,5,5,5,6,6,5,4,5,6,6,6,5,6,6,6,6,6,"Social media (Whatsapp)","Acceptable"
"391",22,"Male","Black/African","Kenya","Tertiary/Higher","Married/Living with Partner","Everyday",1,1,1,1,1,0,0,19.9,3,1,1,1,"3","1","1","No",1,6,6,6,4,5,5,4,4,3,4,5,5,5,5,5,6,7,6,"A public dedicated website","Slightly acceptable"
"392",20,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,18.3,3,1,1,1,"3","1","1","Yes",1,6,5,6,6,7,5,4,5,5,6,6,4,5,6,5,4,4,4,"Social media (Facebook)","Acceptable"
"393",23,"Female","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Sometimes",0,0,0,1,1,0,0,14.6,0,0,0,0,"0","1","1","No",0,7,7,7,5,5,7,5,6,6,6,6,5,7,5,5,5,5,5,"A public dedicated website","Perfectly Acceptable"
"394",24,"Female","Black/African","Kenya","< Tertiary","Not married: in a relationship ","Everyday",1,0,0,1,1,0,0,20.8,3,1,1,1,"3","1","1","No",1,7,7,7,4,7,7,5,4,3,3,4,4,5,7,7,7,7,7,"Social media (Facebook)","Perfectly Acceptable"
"395",21,"Female","Black/African","Kenya","Tertiary/Higher","Married/Living with Partner","Sometimes",0,0,1,1,1,0,0,17.8,3,1,1,1,"3","1","1","Yes",1,7,7,7,4,7,7,4,4,5,5,5,5,3,5,5,5,5,6,"Social media (Facebook)","Perfectly Acceptable"
"396",19,"Male","Black/African","Kenya","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,1,0,0,5.5,3,1,1,1,"3","1","1","Yes",1,6,5,7,6,3,6,1,2,2,4,2,3,2,5,5,5,5,4,"Social media (Facebook)","Acceptable"
"397",22,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,1,0,0,12.4,3,1,1,1,"3","1","1","Yes",1,7,4,6,6,5,5,4,3,5,5,5,5,5,5,5,5,6,5,"Social media (Whatsapp)","Acceptable"
"398",24,"Male","Black/African","Kenya","Tertiary/Higher","Married/Living with Partner","Everyday",1,1,1,1,1,0,0,9.7,3,1,1,1,"3","1","1","Yes",1,6,6,5,6,6,6,2,2,3,4,5,4,3,5,5,5,5,5,"Social media (Whatsapp)","Acceptable"
"399",24,"Male","Black/African","Kenya","Tertiary/Higher","Married/Living with Partner","Everyday",1,1,1,1,1,0,0,15.6,3,1,1,1,"3","1","1","No",1,7,7,7,5,6,6,5,5,5,5,5,5,5,6,5,5,5,5,"Social media (Facebook)","Perfectly Acceptable"
"400",23,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,21.1,3,1,1,1,"3","1","1","Yes",1,7,7,7,7,7,5,5,5,5,5,7,5,3,7,7,7,7,7,"A public dedicated website","Perfectly Acceptable"
"401",18,"Female","Black/African","Kenya","< Tertiary","Not married: not in relationship","Everyday",1,0,0,0,1,0,0,15,3,1,1,1,"3","1","1","No",1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,"Mass Media (TV, Radio)","Perfectly Acceptable"
"402",22,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,9.7,3,1,1,1,"3","1","1","No",1,6,6,6,5,6,4,5,5,5,6,4,5,5,5,5,5,5,5,"Social media (Whatsapp)","Acceptable"
"403",23,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Occasionally/Rarely",0,0,1,1,1,0,0,6.6,1,1,0,0,"1","1","1","Yes",0,6,7,6,6,6,6,2,3,2,2,1,2,2,6,6,6,6,6,"A public dedicated website","Acceptable"
"404",18,"Male","Black/African","Kenya","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,1,0,0,20.4,3,1,1,1,"3","1","1","Yes",1,7,6,5,6,5,5,4,4,4,5,5,5,5,6,6,6,6,6,"Social media (Whatsapp)","Neutral"
"405",22,"Male","Black/African","Kenya","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,1,0,0,27.9,0,0,0,0,"0","1","1","No",0,6,7,7,5,6,6,5,5,5,5,5,5,5,7,5,5,5,5,"Social media (Whatsapp)","Acceptable"
"406",23,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,18.3,2,0,1,1,"2","1","1","Yes",1,6,6,6,5,6,6,5,5,5,5,6,6,5,5,5,5,6,6,"Social media (Facebook)","Perfectly Acceptable"
"407",23,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,1,0,0,12,0,0,0,0,"0","1","1","No",0,7,6,6,4,6,6,6,6,6,6,6,7,5,6,6,6,6,6,"Social media (Facebook)","Acceptable"
"408",24,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,11.1,3,1,1,1,"3","1","1","Yes",1,6,6,7,6,6,5,6,7,5,5,7,7,6,7,7,7,7,7,"Social media (Facebook)","Perfectly Acceptable"
"409",24,"Female","Black/African","Kenya","Tertiary/Higher","Married/Living with Partner","Occasionally/Rarely",0,0,1,1,1,0,0,19.1,3,1,1,1,"3","1","1","No",1,2,5,5,3,3,3,3,5,5,5,5,5,5,6,3,1,2,4,"Social media (Whatsapp)","Unacceptable"
"410",19,"Female","Black/African","Kenya","< Tertiary","Not married: not in relationship","Everyday",1,0,0,0,1,0,0,28.6,3,1,1,1,"3","1","1","Yes",1,7,7,7,5,6,6,4,5,3,5,7,7,5,5,5,5,5,5,"Social media (Whatsapp)","Acceptable"
"411",24,"Male","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,1,0,0,19.1,1,0,0,1,"1","1","1","No",0,7,7,6,6,6,5,6,7,6,5,5,5,5,6,7,7,6,6,"Social media (Whatsapp)","Perfectly Acceptable"
"412",20,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,1,0,0,13.8,3,1,1,1,"3","1","1","No",1,5,5,5,5,6,6,5,5,5,5,5,5,4,5,5,7,7,7,"Social media (Facebook)","Acceptable"
"413",19,"Male","Black/African","Kenya","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,1,0,0,15.7,3,1,1,1,"3","1","1","No",1,7,7,7,6,7,7,4,4,5,7,5,4,4,7,7,6,6,6,"Social media (Facebook)","Perfectly Acceptable"
"414",22,"Female","Black/African","Kenya","< Tertiary","Not married: not in relationship","Everyday",1,0,0,0,1,0,0,17.1,1,0,0,1,"1","1","1","Yes",0,7,7,7,7,7,7,7,6,6,5,7,7,6,5,5,6,6,6,"Social media (Facebook)","Perfectly Acceptable"
"415",18,"Female","Black/African","Kenya","< Tertiary","Not married: not in relationship","Everyday",1,0,0,0,1,0,0,19.5,3,1,1,1,"3","1","1","Yes",1,5,6,6,4,7,6,5,4,5,5,5,5,5,5,7,6,6,6,"Social media (Facebook)","Perfectly Acceptable"
"416",18,"Female","Black/African","Kenya","< Tertiary","Not married: not in relationship","Everyday",1,0,0,0,1,0,0,5.8,0,0,0,0,"0","1","1","Yes",0,7,7,7,3,7,7,7,3,5,6,1,1,1,6,2,6,4,6,"Social media (Facebook)","Perfectly Acceptable"
"417",22,"Female","Black/African","Kenya","< Tertiary","Not married: not in relationship","Everyday",1,0,0,0,1,0,0,18.8,3,1,1,1,"3","1","1","No",1,6,5,5,6,5,5,5,5,5,5,5,5,4,7,6,6,6,5,"Social media (Facebook)","Perfectly Acceptable"
"418",21,"Male","Black/African","Kenya","< Tertiary","Not married: not in relationship","Sometimes",0,1,0,0,1,0,0,10.3,1,0,0,1,"1","1","1","Yes",0,5,5,5,5,3,4,3,2,1,4,5,3,4,5,5,5,5,5,NA,"Slightly acceptable"
"419",24,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,8.3,0,0,0,0,"0","1","1","Yes",0,6,6,6,3,5,5,3,2,5,3,5,5,3,5,4,4,5,5,"A public dedicated website","Acceptable"
"420",19,"Male","Black/African","Kenya","< Tertiary","Not married: not in relationship","Sometimes",0,1,0,0,1,0,0,19.8,3,1,1,1,"3","1","1","No",1,5,6,6,7,5,5,4,5,3,4,6,1,4,7,7,7,7,7,"Social media (Facebook)","Acceptable"
"421",22,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,1,0,0,11,3,1,1,1,"3","1","1","No",1,6,6,6,5,4,4,4,4,5,6,4,4,3,5,5,5,5,5,NA,"Neutral"
"422",23,"Male","Black/African","Kenya","Tertiary/Higher","Married/Living with Partner","Sometimes",0,1,1,1,1,0,0,10.6,1,0,0,1,"1","1","1","Yes",0,5,5,5,5,4,5,3,3,4,4,3,4,3,5,5,5,5,5,"Mass Media (TV, Radio)","Slightly acceptable"
"423",21,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,1,0,0,12.5,3,1,1,1,"3","1","1","No",1,5,5,5,5,6,6,5,5,5,5,5,6,6,5,6,7,6,5,"Social media (Facebook)","Acceptable"
"424",19,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,1,0,0,12.7,3,1,1,1,"3","1","1","Yes",1,5,5,5,5,5,5,3,3,3,4,4,4,4,5,5,5,5,5,"Social media (Twitter)","Neutral"
"425",23,"Male","Black/African","Kenya","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,1,0,0,9.8,0,0,0,0,"0","1","1","Yes",0,4,7,7,7,7,7,1,1,1,1,1,1,1,6,7,6,7,6,"Social media (Facebook)","Perfectly Acceptable"
"426",24,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,9.7,0,0,0,0,"0","1","1","Yes",0,6,5,4,6,6,7,3,3,3,2,2,2,5,6,6,6,7,6,"Social media (Whatsapp)","Slightly acceptable"
"427",22,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,11.1,3,1,1,1,"3","1","1","No",1,6,5,5,5,4,4,5,4,5,6,5,5,4,5,4,6,6,6,NA,"Perfectly Acceptable"
"428",21,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,1,0,0,11.2,2,0,1,1,"2","1","1","Yes",1,6,5,5,5,6,5,4,4,4,5,5,6,5,6,6,6,4,6,"A public dedicated website","Acceptable"
"429",21,"Male","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,1,1,1,1,0,0,13,3,1,1,1,"3","1","1","No",1,6,6,6,6,6,6,7,7,7,5,7,5,5,5,7,5,5,4,"Social media (Twitter)","Neutral"
